#x;y;w_right;w_left;x_normvec;y_normvec;alpha;s;psj;kappa;vx;ax
505.1103205689355;-416.2758115843254;1.625;2.275;0.735972955121162;0.6770109373785803;0;0;2.3144899594402326;1.0001855038225802;21.944444444444443;0
504.43330963155995;-415.53983862920757;1.625;2.275;0.7359654596877788;0.6770190855112995;0;1;2.3145010307359297;1.0401931738909447;21.944444444444443;0.16666666666666666
503.7562823979989;-414.8038806650434;1.625;2.275;0.7359579641641858;0.6770272335610341;0;2;2.314512102031627;1.0402008504405402;21.944444444444443;0.3333333333333333
503.0792551644379;-414.0679227008792;1.625;2.275;0.7359579861401533;0.6770272096722036;0;3;2.3145120695721233;1.0402085244450714;21.944444444444443;0.5
502.4022279786546;-413.33196469276317;1.625;2.275;0.7359593588629239;0.6770257174598865;0;4;2.3145100419958844;1.0402162023882444;21.944444444444443;0.6666666666666666
501.7252037295209;-412.5960039831564;1.625;2.275;0.7359607096067984;0.6770242491337056;0;5;2.314508046879149;1.040223885691492;21.944444444444443;0.8333333333333334
501.0481794803872;-411.8600432735496;1.625;2.275;0.7362805393059804;0.6766764126517895;0;6;2.314035520415567;1.0402315217260503;21.944444444444443;1.0
500.3718511318029;-411.12344315217655;1.625;2.275;0.7366811017712643;0.6762403080954847;0;7;2.313443373911001;1.0402378974261366;21.944444444444443;1.1666666666666667
499.6956989503196;-410.3866811638279;1.625;2.275;0.7367619883486116;0.6761521814832814;0;8;2.3133237539369564;1.0402431525596332;21.944444444444443;1.3333333333333333
499.01954676883634;-409.64991917547934;1.625;2.275;0.7615070707570272;0.6481566023632344;0;9;2.2759575392251645;1.0402475902695785;21.944444444444443;1.5
498.4007532193292;-408.8652736416329;1.625;2.275;0.7845943231576882;0.6200094741765879;0;10;2.2395511051947388;1.0402514096052136;21.944444444444443;1.6666666666666667
498.2129161468056;-408.6291641172264;1.625;2.275;0.747415152793003;0.6643572753988715;0;11;2.2974298859358147;1.0402547466718994;19.166666666666668;1.8333333333333333
497.53633993632405;-407.8927914999935;1.625;2.275;0.7363726172329437;0.6765762104814983;0;12;2.3138994365458636;1.0402579051392644;19.166666666666668;2.0
496.8597637258426;-407.15641888276053;1.625;2.275;0.7363726172329437;0.6765762104814983;0;13;2.3138994365458636;1.0402606937971117;19.166666666666668;2.1666666666666665
496.18318751536106;-406.4200462655276;1.625;2.275;0.7363726172329162;0.676576210481528;0;14;2.313899436545904;1.0402631787495396;19.166666666666668;2.3333333333333335
495.5066113048795;-405.6836736482947;1.625;2.275;0.7363726172329437;0.6765762104814983;0;15;2.3138994365458636;1.0402654102365985;19.166666666666668;0
494.83003509439806;-404.9473010310617;1.625;2.275;0.7363726172329437;0.6765762104814983;0;16;2.3138994365458636;1.0402674273242378;19.166666666666668;0
494.1534588839165;-404.2109284138288;1.625;2.275;0.7363726172329162;0.676576210481528;0;17;2.313899436545904;1.0402692609817308;19.166666666666668;0
493.476882673435;-403.4745557965959;1.625;2.275;0.7363726172329437;0.6765762104814983;0;18;2.3138994365458636;1.0402709361686377;19.166666666666668;0
492.80030646295353;-402.7381831793629;1.625;2.275;0.7363726172329437;0.6765762104814983;0;19;2.3138994365458636;1.040272473290482;19.166666666666668;0
492.123730252472;-402.00181056213;1.625;2.275;0.7363726172329307;0.6765762104815124;0;20;2.3138994365458827;1.0402738892390921;19.166666666666668;0
491.44715404199053;-401.2654379448971;1.625;2.275;0.7363726172329437;0.6765762104814983;0;21;2.3138994365458636;1.0402751981520688;19.166666666666668;0
490.770577831509;-400.5290653276641;1.625;2.275;0.7363726172329295;0.6765762104815136;0;22;2.3138994365458845;1.040276411977672;19.166666666666668;0
490.0940016210275;-399.7926927104312;1.625;2.275;0.7363726172329307;0.6765762104815124;0;23;2.3138994365458827;1.0402775409020086;19.166666666666668;0
489.417425410546;-399.0563200931983;1.625;2.275;0.7363726172329437;0.6765762104814983;0;24;2.3138994365458636;1.040278593676918;19.166666666666668;0
488.7408492000645;-398.3199474759653;1.625;2.275;0.7363726172329295;0.6765762104815136;0;25;2.3138994365458845;1.0402795778750078;19.166666666666668;0
488.06427298958295;-397.5835748587324;1.625;2.275;0.7363726172329307;0.6765762104815124;0;26;2.3138994365458827;1.0002735436865213;19.166666666666668;0
487.3876967791015;-396.8472022414995;1.625;2.275;0.7363726172329307;0.6765762104815124;0;27;2.3138994365458827;0.9602673874265075;19.166666666666668;0
486.71112056861995;-396.11082962426656;1.625;2.275;0.7363726172329295;0.6765762104815136;0;28;2.3138994365458845;0.9202611193519914;19.166666666666668;0
486.0345443581384;-395.3744570070336;1.625;2.275;0.7363726172329437;0.6765762104814983;0;29;2.3138994365458636;0.880254748548107;19.166666666666668;0
485.35796814765695;-394.63808438980067;1.625;2.275;0.7363726172329307;0.6765762104815124;0;30;2.3138994365458827;0.8402482830986431;19.166666666666668;0
484.6813919371754;-393.90171177256775;1.625;2.275;0.7363726172329295;0.6765762104815136;0;31;2.3138994365458845;0.8002417302266602;19.166666666666668;0
484.0048157266939;-393.1653391553348;1.625;2.275;0.7363726172329437;0.6765762104814983;0;32;2.3138994365458636;0.7602350983694542;19.166666666666668;0
483.3282395162124;-392.42896653810186;1.625;2.275;0.7363726172329307;0.6765762104815124;0;33;2.3138994365458827;0.7202283949450496;19.166666666666668;0
482.6516633057309;-391.69259392086894;1.625;2.275;0.7363726172329295;0.6765762104815136;0;34;2.3138994365458845;0.6802216265819547;19.166666666666668;0
