#x;y;w_right;w_left;x_normvec;y_normvec;alpha;s;psj;kappa;vx;ax
749.7520121290383;-512.9909823192053;4.875;4.875;0.6130844148067439;0.7900174050747695;0;0;2.4816337130440327;0;0.0;0
748.9619948662233;-512.3778980147977;4.875;4.875;0.6131876658078292;0.7899372674466916;0;1;2.4815030118248975;0.0002614024366125201;0.9722222222222222;0.16666666666666666
748.1721377498847;-511.7646071084823;4.875;4.875;0.6132909063153751;0.7898571163386868;0;2;2.4813723106292755;4.488304430578838e-14;1.9444444444444444;0.3333333333333333
747.382280633546;-511.1513162021669;4.875;4.875;0.6133701711145372;0.7897955641727316;0;3;2.4812719533797694;0.00020071449896398843;2.9166666666666665;0.5
746.5925466324495;-510.5378667747264;4.875;4.875;0.6134395129682723;0.7897417070974845;0;4;2.481184153167705;-2.5114075688213865e-05;3.888888888888889;0.6666666666666666
745.8027972255965;-509.9244371810816;4.875;4.875;0.6133788732177903;0.789788805877922;0;5;2.481260935160777;-0.0001284499103505254;4.861111111111111;0.8333333333333334
745.0129690271169;-509.31110903327937;4.875;4.875;0.6133281478022309;0.7898281984795711;0;6;2.481325160115816;-4.4949016779834696e-14;5.833333333333333;1.0
744.2231408286374;-508.6977808854772;4.875;4.875;0.6132821064207268;0.7898639490090407;0;7;2.4813834517032807;-0.00011658317635727745;6.805555555555555;1.1666666666666667
743.433241142762;-508.0845448310465;4.875;4.875;0.6131418790539933;0.7899728072219564;0;8;2.4815609730399784;-0.00023845949563114442;7.777777777777778;1.3333333333333333
742.6431952364043;-507.47149714460824;4.875;4.875;0.6128353701906244;0.7902106105610834;0;9;2.4819489139031408;-0.0005374222387859155;8.75;1.5
741.852820008658;-506.85887415815085;4.875;4.875;0.6125672480212614;0.7904184756517642;0;10;2.482288173972603;-0.000141097885541031;9.722222222222221;1.6666666666666667
741.0623583190031;-506.24636267483976;4.875;4.875;0.612511483311078;0.7904616896548896;0;11;2.4823587229128505;-4.495177946120244e-14;10.694444444444445;1.8333333333333333
740.2718966293482;-505.6338511915287;4.875;4.875;0.6123925912005753;0.7905538022441263;0;12;2.482509122590637;-0.0003007993565209249;11.666666666666666;2.0
739.4812507415652;-505.0215775133928;4.875;4.875;0.6122474385167841;0.7906662216318823;0;13;2.4826927183979146;-6.639225553295422e-05;12.63888888888889;2.1666666666666665
738.6905641963821;-504.409356322469;4.875;4.875;0.6122451864889449;0.7906679654704097;0;14;2.482695566660929;6.0695728739944624e-05;13.61111111111111;2.3333333333333335
737.8999148116096;-503.7970871411778;4.875;4.875;0.6122691812911822;0.7906493847724322;0;15;2.482665218796559;-0.0;13.61111111111111;0
737.1092654268372;-503.18481795988663;4.875;4.875;0.6122825399590006;0.7906390398034712;0;16;2.48264832286839;3.37918564383992e-05;13.61111111111111;0
736.3186367346708;-502.57252206332606;4.875;4.875;0.6123681721874936;0.7905727175230297;0;17;2.4825400107109417;0.00018283245789453675;13.61111111111111;0
735.5281200008401;-501.9600816225209;4.875;4.875;0.6126566582939631;0.7903491753953276;0;18;2.482175051373533;0.000547086291448997;13.61111111111111;0
734.7379385724787;-501.3472088929345;4.875;4.875;0.6131093878753378;0.7899980243640667;0;19;2.4816021018735004;0.0005988126736029546;13.61111111111111;0
733.9481241523332;-500.73386300215986;4.875;4.875;0.6133458907746446;0.789814420145554;0;20;2.4813026955757946;-2.486307246295295e-14;13.61111111111111;0
733.1583097321876;-500.1205171113852;4.875;4.875;0.6133780014154948;0.7897894829506995;0;21;2.4812620390026083;8.131314663249242e-05;13.61111111111111;0
732.3685451905073;-499.5071070024941;4.875;4.875;0.6134441764027581;0.7897380847075453;0;22;2.481178248141873;8.626857472775257e-05;13.61111111111111;0
731.5788335670118;-498.8936287618726;4.875;4.875;0.6134106980588129;0.7897640885144119;0;23;2.481220639148999;-0.00017105058923840916;13.61111111111111;0
730.7890170237284;-498.2802856143376;4.875;4.875;0.6133169981635771;0.7898368564226531;0;24;2.4813392765750226;-6.62242623150539e-05;13.61111111111111;0
729.999159859506;-497.66699476969166;4.875;4.875;0.6132908446459121;0.7898571642224331;0;25;2.481372388706006;-0.0;13.61111111111111;0
729.2093026952836;-497.05370392504574;4.875;4.875;0.6141524526266409;0.789187407991715;0;26;2.480281085888619;0.002182606636613006;13.61111111111111;0
728.4207867011155;-496.4386911543915;4.875;4.875;0.6153261261090163;0.7882726422549948;0;27;2.478793031385281;0.0008731848358641178;13.61111111111111;0
727.7047041378092;-495.87921333373026;4.875;4.875;0.61363590581434;0.7895891178932334;0;28;2.480935449296486;-0.005157549447112015;13.61111111111111;0
726.9136790549766;-495.26742961514213;4.875;4.875;0.6121597919987782;0.790734082394336;0;29;2.4828035651173606;0.0009510261844440089;13.61111111111111;0
726.1232366216635;-494.6548942518903;4.875;4.875;0.6130294692304333;0.7900600419303923;0;30;2.4817032609973846;0.001249581796151386;13.61111111111111;0
725.3335597489738;-494.04137128024286;4.875;4.875;0.6123376641587732;0.7905963477354151;0;31;2.48257859991609;-0.003000258959858396;13.61111111111111;0
724.5420463274679;-493.4302207834236;4.875;4.875;0.6109341018639936;0.7916814530981735;0;32;2.484352702954007;-0.0005479446288256611;13.61111111111111;0
723.7501975258125;-492.8195036036074;4.875;4.875;0.6106901881050608;0.7918696194148412;0;33;2.4846607621776564;-6.817423486993615e-05;13.61111111111111;0
722.9583070901896;-492.20884040840986;4.875;4.875;0.6097064611636623;0.7926272965368298;0;34;2.4859024519595714;-0.0024152077095698607;13.61111111111111;0
