#x;y;w_right;w_left;x_normvec;y_normvec;alpha;s;psj;kappa;vx;ax
121.41436167694745;-4.997864099037842;1.625;1.625;0.45338553876488286;0.8913145085988878;0;0;2.671032601775212;1.0029225667648007;2.5;0
120.63287236745944;-4.600343416716415;1.625;1.625;0.45014088637360866;0.8929575479353886;0;1;2.6746695458195635;1.0430789727215268;2.5;0.16666666666666666
119.8470057458746;-4.207758242709813;1.625;1.625;0.4425742961050182;0.8967318397531938;0;2;2.6831252535384063;1.0432382315371054;2.5;0.3333333333333333
118.79252289561043;-3.6920547444696603;1.625;1.625;0.4360936541336333;0.8999012861555288;0;3;2.690339429622749;1.043396948817679;2.5;0.5
117.99677658979861;-3.311134128408555;1.625;1.625;0.42853758722342117;0.9035239544897129;0;4;2.6987190646920163;1.0435542627011305;2.5;0.6666666666666666
117.19693929531766;-2.9352761965573393;1.625;1.625;0.42098558645836337;0.9070673271562083;0;5;2.7070610434114832;1.0437110623927688;2.5;0.8333333333333334
116.12427427319057;-2.4420735170277976;1.625;1.625;0.41451418072373786;0.9100428528255845;0;6;2.714183757759107;1.0438672843265553;2.5;1.0
115.31522538248056;-2.0781768868772263;1.625;1.625;0.40696501654314454;0.9134437450166475;0;7;2.7224636333127727;1.0440226215627968;2.5;1.1666666666666667
114.50237182652904;-1.719470116831605;1.625;1.625;0.3994152651184192;0.9167701162180096;0;8;2.730713716827571;1.044177397814417;2.5;1.3333333333333333
113.41279718110646;-1.2493334822129538;1.625;1.625;0.3929423749997445;0.9195630973073898;0;9;2.7377634867307945;1.044331546335102;2.5;1.5
112.59140011692377;-0.9028847576231228;1.625;1.625;0.385387448091258;0.9227548508968717;0;10;2.745964985899327;1.0444848787557346;2.5;1.6666666666666667
111.7664847109272;-0.5617530690333028;1.625;1.625;0.37782711891303483;0.9258761624611984;0;11;2.7541443218227677;1.0446375893616255;2.5;1.8333333333333333
110.66127299077654;-0.11524770552581903;1.625;1.625;0.371341627735962;0.9284963088297153;0;12;2.761139102897778;1.04478960832326;2.5;2.0
109.8284821645467;0.21332919385306423;1.625;1.625;0.3637678333696025;0.9314896475031728;0;13;2.7692829842866877;1.0449407961805557;2.5;2.1666666666666665
108.99245931993069;0.5364618813368733;1.625;1.625;0.3561836818369305;0.9344159591922049;0;14;2.7774121305201414;1.0450912872633402;2.5;2.3333333333333335
107.87288307361928;0.9587707475329128;1.625;1.625;0.3496741314215649;0.9368713902209705;0;15;2.784369398905732;1.0452410088250645;2.5;0
107.0296528967679;1.2690519020506403;1.625;1.625;0.34206798394454535;0.9396752068454899;0;16;2.7924758917959753;1.0453898464200462;2.5;0
106.18347702495798;1.5737616687782283;1.625;1.625;0.33444640104561585;0.94241477324352;0;17;2.8005749107787046;1.0455378982337733;2.5;0
105.0508088010533;1.9713088114625463;1.625;1.625;0.32790103349540956;0.9447120790127764;0;18;2.807511743133806;1.0456850888383924;2.5;0
104.19809368500587;2.2628703014689084;1.625;1.625;0.32024871118351306;0.9473335014583295;0;19;2.815600639792944;1.0458313178385192;2.5;0
103.3427191974276;2.548733227790071;1.625;1.625;0.3125757645553685;0.9498928315408148;0;20;2.823689189547213;1.0459766582741659;2.5;0
102.198231544497;2.920953420762388;1.625;1.625;0.30598255483528286;0.9520371190959275;0;21;2.8306223400634454;1.046121032340186;2.5;0
101.33698590067905;3.193371326607178;1.625;1.625;0.29826993524857975;0.9544815586101222;0;22;2.8387130843130697;1.0462643478193074;2.5;0
100.473367208758;3.4599634928717053;1.625;1.625;0.2905314020677339;0.9568654578427193;0;23;2.8468105054832638;1.0464066586410854;2.5;0
99.31833267536892;3.8062915099317456;1.625;1.625;0.28387808459287045;0.9588603824790568;0;24;2.8537564792597157;1.046547884991995;2.5;0
98.44951091520605;4.059141911964753;1.625;1.625;0.27609077409767696;0.961131564593602;0;25;2.8618682505679853;1.0466879393936617;2.5;0
97.57860243036772;4.306039398522438;1.625;1.625;0.2682721693730965;0.9633431595957136;0;26;2.869993648744991;1.0067477387634423;2.5;0
96.41429356508755;4.625910013469923;1.625;1.625;0.2615462616094354;0.96519094123294;0;27;2.8769687709287184;0.9668031564391499;2.5;0
95.5388501000053;4.858768992040941;1.625;1.625;0.25366962251165287;0.9672909193282007;0;28;2.8851205633366734;0.9268540514475946;2.5;0
94.66160623367526;5.085547879241574;1.625;1.625;0.24575622617684015;0.9693316652701065;0;29;2.8932928859720954;0.8869005046241879;2.5;0
93.48929558507142;5.378395865876227;1.625;1.625;0.23894505213821707;0.9710330900945986;0;30;2.9003133660591454;0.8469424340293954;2.5;0
92.60818482649533;5.590839501335048;1.625;1.625;0.23096423077277187;0.9729622418694066;0;31;2.9085240612169367;0.8069797091297478;2.5;0
91.72555999009913;5.797075869528423;1.625;1.625;0.22294111691323848;0.9748319128903596;0;32;2.9167621683751106;0.767012399752565;2.5;0
90.54652010673898;6.062336001649964;1.625;1.625;0.21603183341744492;0.9763863205464819;0;33;2.9238441589999202;0.7270404300883113;2.5;0
89.66069646609463;6.2539403743463815;1.625;1.625;0.20793179254864286;0.9781433277631189;0;34;2.9321325924900776;0.6870636843714564;2.5;0
88.7736450710578;6.4392103038822865;1.625;1.625;0.19978386414862817;0.979839990828014;0;35;2.940455320564593;0.6470822282575761;2.5;0
87.58914850150876;6.676317355290441;1.625;1.625;0.19276349276457963;0.9812452475590391;0;36;2.9476149699848;0.6070959953336181;2.5;0
86.69956639022169;6.846658545574244;1.625;1.625;0.1845290517652442;0.9828270595860799;0;37;2.9559999899490337;0.5671048857540957;2.5;0
