latitude,longitude
37.36540397666667,126.64099400833334
37.36540397666667,126.64099400833334
37.365403975,126.64099400833334
37.365403975,126.64099400833334
37.365403973333336,126.64099400833334
37.365403973333336,126.64099400833334
37.365403971666666,126.64099400833334
37.365403971666666,126.64099400833334
37.36540397,126.64099400833334
37.365403971666666,126.640993985
37.365403971666666,126.640993985
37.365403971666666,126.640993985
37.365403971666666,126.640993985
37.365403971666666,126.640993985
37.365403971666666,126.640993985
37.365403973333336,126.640993985
37.365403973333336,126.640993985
37.365403973333336,126.640993985
37.365403973333336,126.640993985
37.36540399,126.64099398833334
37.36540399,126.64099398833334
37.36540399,126.64099398833334
37.36540399,126.64099398833334
37.36540399,126.64099398833334
37.36540399,126.64099398833334
37.36540399,126.64099398833334
37.36540399,126.64099398833334
37.36540399,126.64099398833334
37.365403988333334,126.64099398833334
37.365403988333334,126.640993995
37.365403988333334,126.640993995
37.365403986666664,126.640993995
37.365403985,126.640993995
37.365403985,126.640993995
37.36540398333333,126.640993995
37.36540398333333,126.640993995
37.36540398166667,126.640993995
37.36540398166667,126.640993995
37.36540398,126.640993995
37.365404,126.64099401333333
37.365404,126.64099401333333
37.365404,126.64099401333333
37.365404,126.64099401333333
37.365404,126.64099401333333
37.365404,126.64099401333333
37.365404,126.64099401333333
37.365404,126.64099401333333
37.365404,126.64099401333333
37.36540398166667,126.640994025
37.36540398166667,126.640994025
37.36540398166667,126.640994025
37.36540398166667,126.640994025
37.36540398166667,126.640994025
37.36540398166667,126.640994025
37.36540398166667,126.640994025
37.36540398166667,126.640994025
37.36540398166667,126.640994025
37.36540398166667,126.640994025
37.365403955,126.64099402166667
37.365403955,126.64099402166667
37.36540395666667,126.64099402166667
37.36540395833333,126.64099402166667
37.36540395833333,126.64099402166667
37.36540396,126.64099402166667
37.365403961666665,126.64099402166667
37.365403961666665,126.64099402166667
37.365403963333335,126.64099402166667
37.365403965,126.64099402166667
37.36540399333333,126.64099401333333
37.365403995,126.64099401333333
37.365403996666664,126.64099401333333
37.365403998333335,126.64099401333333
37.36540400166667,126.64099401333333
37.36540400333333,126.64099401333333
37.365404005,126.64099401333333
37.36540401,126.64099401333333
37.36540400166667,126.64099400333333
37.36540400166667,126.64099400333333
37.36540400166667,126.64099400333333
37.36540400166667,126.64099400333333
37.36540400333333,126.64099400333333
37.36540400333333,126.64099400333333
37.36540400333333,126.64099400333333
37.36540400333333,126.64099400333333
37.36540400333333,126.64099400333333
37.36540400333333,126.64099400333333
37.36540399333333,126.640994015
37.36540399333333,126.640994015
37.365403995,126.640994015
37.365403995,126.640994015
37.365403996666664,126.640994015
37.365403998333335,126.640994015
37.365403998333335,126.640994015
37.365404,126.640994015
37.365404006666665,126.640994
37.365404006666665,126.640994
37.365404005,126.640994
37.36540400333333,126.640994
37.36540400166667,126.640994
37.36540400166667,126.640994
37.365404,126.640994
37.365404,126.640994
37.365403998333335,126.640994
37.365404008333336,126.64099398666667
37.365404008333336,126.64099398666667
37.365404008333336,126.64099398666667
37.365404006666665,126.64099398666667
37.365404006666665,126.64099398666667
