latitude,longitude
37.36567258521695,126.6411470807046
37.365673335355346,126.64114689576307
37.36567409237239,126.64114671045319
37.36567485714466,126.64114652292913
37.36567101591337,126.64114871498411
37.36567177379538,126.64114854275073
37.36567254418217,126.64114837312748
37.365673325607226,126.64114820786718
37.36567411731717,126.64114804290385
37.3656749203553,126.64114787938364
37.365671460481764,126.64115053517381
37.36567226000492,126.64115039217941
37.36567307176481,126.64115025877638
37.36567389488744,126.64115012561788
37.36567472729513,126.64114999280154
37.36567162184746,126.6411530664551
37.36567245505279,126.64115296409588
37.365673302951095,126.6411528615811
37.365674166203085,126.64115275752513
37.365675042429245,126.64115265454552
37.36567226215632,126.64115613230368
37.36567314071919,126.64115606434652
37.36567402625961,126.64115600185723
37.36567492069192,126.64115594463911
37.36567582348292,126.64115588997062
37.36567330650211,126.64115977694343
37.3656742109555,126.64115976345245
37.36567512588338,126.64115975351763
37.36567605148794,126.64115974561122
37.36567698655886,126.64115974150587
37.365674708774236,126.64116400598463
37.365675661559,126.64116403776801
37.36567663423245,126.64116406891904
37.36567762318545,126.64116410305051
37.36567861985483,126.6411641429209
37.365676555616204,126.64116876728917
37.365677543239336,126.64116885487515
37.36567854038515,126.64116895409839
37.365680569636844,126.6411691636993
37.365678648065504,126.64117411998342
37.365679678287556,126.6411742762506
37.365680717341654,126.64117444064293
37.36568176562373,126.64117461224073
37.36568282378068,126.64117479166006
37.36568101846085,126.64118008483264
37.365682087492985,126.64118031835041
37.36568316905453,126.64118055809638
37.365684262209946,126.64118080335557
37.36568255815508,126.64118632337424
37.36568365822872,126.64118661910337
37.36568476875768,126.64118692550937
37.365685887169796,126.64118723956275
37.36568701111385,126.64118756297228
37.3656881393574,126.64118789494923
37.36568644888204,126.64119376269741
37.36568756995892,126.64119415889557
37.36568869544709,126.64119456435633
37.36568982759741,126.64119497786108
37.365690969704914,126.64119539805634
37.36568929249409,126.64120154953008
37.365690437283256,126.64120202162549
37.36569158521834,126.64120251006311
37.365693891520756,126.64120351358285
37.36569220885257,126.641209891664
37.36569336118163,126.64121045852472
37.365694518226256,126.64121103421289
37.36569568116233,126.64121161729359
37.36569684934458,126.64121220885295
37.365695142509495,126.64121880255827
37.36569630226239,126.64121945914518
37.36569747001407,126.64122012245241
37.365698646246344,126.6412207917024
37.365699828166896,126.64122146842526
37.365698094923005,126.64122825750768
37.3656992673206,126.64122900159246
37.36570044680639,126.64122975509687
37.36570163258714,126.64123051880478
37.3657028248594,126.64123129105212
37.365701053311156,126.64123826701297
37.365702244177896,126.64123910590315
37.365703439861846,126.64123995456619
37.36570464106724,126.64124081393527
37.36570585120452,126.64124168405567
37.36570403771597,126.64124883669825
37.36570524731141,126.6412497706622
37.36570646716014,126.64125071876927
37.36570770110312,126.64125167653962
37.36570894420188,126.6412526491373
37.36570707288955,126.64125993888824
37.36570831918993,126.64126098094006
37.365709575131426,126.64126203405065
37.365710837079206,126.64126309766526
37.36570889609657,126.64127042898434
37.36571015774272,126.64127155207822
37.36571143141627,126.64127270049123
37.36571271181528,126.64127386784962
37.365713999240825,126.64127504786866
37.365715294210816,126.64127624141872
37.365713229001074,126.64128378142732
37.36571452471928,126.64128505232212
37.36571583439121,126.64128633750235
37.3657171578971,126.64128763404082
37.36571849428539,126.64128894660637
37.365716302032666,126.6412966253268
37.36571763788235,126.64129801816836
37.36571898444011,126.64129942867129
37.3657203467835,126.64130085461069
37.365721710056945,126.64130230004892
37.36571935343447,126.64131008724803
37.36572071535547,126.64131161258332
37.36572208499811,126.64131316259439
37.365723464910786,126.64131473395025
37.36572485773259,126.64131632377452
37.36572231268351,126.64132419128335
37.36572370543989,126.6413258646627
37.365725105835736,126.64132756851576
37.365726520511394,126.64132929354392
37.36572794717066,126.64133104012558
37.365725203598224,126.64133894734942
37.365726618567,126.64134078615693
37.36572804504641,126.64134264877583
37.36572947995064,126.64134453574164
37.36573092499328,126.64134644299675
37.365727941418676,126.64135437039627
37.365729375624056,126.64135637495082
37.36573082066228,126.64135840790142
37.36573228060271,126.64136047052968
37.36573375204603,126.64136255876939
37.36573052558544,126.64137048690186
37.36573198498619,126.64137266851078
37.36573344963541,126.64137487622439
37.36573492192012,126.64137711049185
37.365736399145675,126.64137937034255
37.36573286893879,126.64138727029767
37.365734328185816,126.64138961283476
37.365735797055905,126.64139198739052
37.3657335180138,126.64140210972927
37.36573498488324,126.64140460696153
