id,latitude,longitude
ego_138,35.64830438,128.40221662166667
ego_139,35.648309365,128.40221335
ego_140,35.648309365,128.40221335
ego_141,35.648309365,128.40221335
ego_142,35.648309365,128.40221335
ego_143,35.648309365,128.40221335
ego_144,35.648309365,128.40221335
ego_145,35.648309365,128.40221335
ego_146,35.648309365,128.40221335
ego_147,35.648309365,128.40221335
ego_148,35.64831933166667,128.40220702166667
ego_149,35.648321005,128.40220600833334
ego_150,35.648321005,128.40220600833334
ego_151,35.648321005,128.40220600833334
ego_152,35.64832435666667,128.40220401166667
ego_153,35.64832435666667,128.40220401166667
ego_154,35.64832435666667,128.40220401166667
ego_155,35.64832435666667,128.40220401166667
ego_156,35.64832435666667,128.40220401166667
ego_157,35.64832435666667,128.40220401166667
ego_158,35.64832435666667,128.40220401166667
ego_159,35.64832435666667,128.40220401166667
ego_160,35.64832435666667,128.40220401166667
ego_161,35.64832435666667,128.40220401166667
ego_162,35.64832435666667,128.40220401166667
ego_163,35.64832435666667,128.40220401166667
ego_164,35.64832435666667,128.40220401166667
ego_165,35.64832435666667,128.40220401166667
ego_166,35.64832435666667,128.40220401166667
ego_167,35.64832435666667,128.40220401166667
ego_168,35.64832435666667,128.40220401166667
ego_169,35.64832435666667,128.40220401166667
ego_170,35.64832435666667,128.40220401166667
ego_171,35.64832435666667,128.40220401166667
ego_172,35.648346395,128.40219209833333
ego_173,35.64834810833333,128.40219126833333
ego_174,35.64834810833333,128.40219126833333
ego_175,35.648349823333334,128.40219044666668
ego_176,35.648349823333334,128.40219044666668
ego_177,35.648349823333334,128.40219044666668
ego_178,35.648349823333334,128.40219044666668
ego_179,35.648349823333334,128.40219044666668
ego_180,35.648349823333334,128.40219044666668
ego_181,35.648349823333334,128.40219044666668
ego_182,35.648358425,128.40218644166666
ego_183,35.648358425,128.40218644166666
ego_184,35.648358425,128.40218644166666
ego_185,35.64836188666666,128.40218495
ego_186,35.64836188666666,128.40218495
ego_187,35.64836188666666,128.40218495
ego_188,35.64836188666666,128.40218495
ego_189,35.64836188666666,128.40218495
ego_190,35.64836188666666,128.40218495
ego_191,35.64836188666666,128.40218495
ego_192,35.64836188666666,128.40218495
ego_193,35.64837046833333,128.40218141166667
ego_194,35.648372206666664,128.402180745
ego_195,35.648372206666664,128.402180745
ego_196,35.648373945,128.402180085
ego_197,35.64837568833333,128.40217943833332
ego_198,35.64837568833333,128.40217943833332
ego_199,35.64837743333333,128.4021788
ego_200,35.64837918166667,128.40217817166666
ego_201,35.64837918166667,128.40217817166666
ego_202,35.64837918166667,128.40217817166666
ego_203,35.64837918166667,128.40217817166666
ego_204,35.64837918166667,128.40217817166666
ego_205,35.64837918166667,128.40217817166666
ego_206,35.64837918166667,128.40217817166666
ego_207,35.64838611166667,128.40217567166667
ego_208,35.648387856666666,128.402175065
ego_209,35.648389603333335,128.40217446
ego_210,35.648389603333335,128.40217446
ego_211,35.648389603333335,128.40217446
ego_212,35.64839309,128.40217325333333
ego_213,35.64839309,128.40217325333333
ego_214,35.64839309,128.40217325333333
ego_215,35.648396573333336,128.40217203666666
ego_216,35.648396573333336,128.40217203666666
ego_217,35.648396573333336,128.40217203666666
ego_218,35.648396573333336,128.40217203666666
ego_219,35.648396573333336,128.40217203666666
ego_220,35.64840178833333,128.40217020333333
ego_221,35.64840340833333,128.40216959833333
ego_222,35.64840340833333,128.40216959833333
ego_223,35.64840340833333,128.40216959833333
ego_224,35.648406853333334,128.40216836666667
ego_225,35.648406853333334,128.40216836666667
ego_226,35.648408571666664,128.40216774833334
ego_227,35.64841028666667,128.40216712666665
ego_228,35.64841028666667,128.40216712666665
ego_229,35.64841028666667,128.40216712666665
ego_230,35.64841028666667,128.40216712666665
ego_231,35.64841028666667,128.40216712666665
ego_232,35.64841028666667,128.40216712666665
ego_233,35.64841028666667,128.40216712666665
ego_234,35.64841028666667,128.40216712666665
ego_235,35.64841028666667,128.40216712666665
ego_236,35.64841028666667,128.40216712666665
ego_237,35.64841028666667,128.40216712666665
ego_238,35.6484222,128.40216251
ego_239,35.6484222,128.40216251
ego_240,35.64842388666667,128.40216182
ego_241,35.64842556833333,128.40216112
ego_242,35.64842724333333,128.40216041166667
ego_243,35.64842724333333,128.40216041166667
ego_244,35.64842891666667,128.40215969333335
ego_245,35.64843058666666,128.40215896333333
ego_246,35.64843058666666,128.40215896333333
ego_247,35.648432248333336,128.40215822666667
ego_248,35.648433903333334,128.402157485
ego_249,35.648433903333334,128.402157485
ego_250,35.648435555,128.40215673
ego_251,35.648435555,128.40215673
ego_252,35.648437218333335,128.40215601166668
ego_253,35.648438868333336,128.40215523166665
ego_254,35.64844051,128.40215443833333
ego_255,35.64844051,128.40215443833333
ego_256,35.648442143333334,128.40215363
ego_257,35.64844377,128.40215281
ego_258,35.64844377,128.40215281
ego_259,35.64844539,128.40215197833334
ego_260,35.648447006666665,128.40215113333332
ego_261,35.648447006666665,128.40215113333332
ego_262,35.64844862,128.40215027833332
ego_263,35.64845022833333,128.40214941833332
ego_264,35.64845022833333,128.40214941833332
ego_265,35.64845183166667,128.40214854833334
ego_266,35.64845337,128.40214771833334
ego_267,35.64845337,128.40214771833334
ego_268,35.64845496,128.40214682166666
ego_269,35.64845654166667,128.402145915
ego_270,35.64845654166667,128.402145915
ego_271,35.648458115,128.40214499166666
ego_272,35.648459683333336,128.40214405333333
ego_273,35.648459683333336,128.40214405333333
ego_274,35.648461245,128.40214310166667
ego_275,35.648462798333334,128.40214214
ego_276,35.648462798333334,128.40214214
ego_277,35.648464346666664,128.402141165
ego_278,35.648465888333334,128.40214018
ego_279,35.648465888333334,128.40214018
ego_280,35.64846742333334,128.40213918666666
ego_281,35.64846742333334,128.40213918666666
ego_282,35.648468925,128.40213821833333
ego_283,35.648470446666664,128.402137205
ego_284,35.648471963333336,128.40213618166666
ego_285,35.648471963333336,128.40213618166666
ego_286,35.64847347333333,128.40213515166667
ego_287,35.64847497833333,128.40213410833334
ego_288,35.64847497833333,128.40213410833334
ego_289,35.648476476666666,128.402133055
ego_290,35.64847796833333,128.40213198833334
ego_291,35.64847796833333,128.40213198833334
ego_292,35.648479455,128.40213091333334
ego_293,35.648480935,128.40212982833333
ego_294,35.648480935,128.40212982833333
ego_295,35.648482405,128.40212873166666
ego_296,35.648482405,128.40212873166666
ego_297,35.648483845,128.40212769833335
ego_298,35.64848530166667,128.402126585
ego_299,35.64848675333333,128.402125465
ego_300,35.64848675333333,128.402125465
ego_301,35.64848819833333,128.40212433833332
ego_302,35.64848963666667,128.40212320166665
ego_303,35.64848963666667,128.40212320166665
ego_304,35.64849107,128.40212206
ego_305,35.64849249833333,128.40212091333333
ego_306,35.64849249833333,128.40212091333333
ego_307,35.64849392,128.402119765
ego_308,35.648495335,128.40211861
ego_309,35.648495335,128.40211861
ego_310,35.64849674333333,128.40211745166667
ego_311,35.64849674333333,128.40211745166667
ego_312,35.64849816833333,128.402116365
ego_313,35.648499575,128.40211519666667
ego_314,35.64850097666667,128.402114025
ego_315,35.64850097666667,128.402114025
ego_316,35.648502373333336,128.40211284666665
ego_317,35.648503765,128.40211166333333
ego_318,35.648503765,128.40211166333333
ego_319,35.64850515166667,128.40211047166667
ego_320,35.64850653333333,128.40210927833334
ego_321,35.64850653333333,128.40210927833334
ego_322,35.64850791166667,128.40210808166665
ego_323,35.648509286666666,128.40210687333334
ego_324,35.648509286666666,128.40210687333334
ego_325,35.648510656666666,128.40210566166667
ego_326,35.64851201166667,128.40210454166666
ego_327,35.64851201166667,128.40210454166666
ego_328,35.64851337333333,128.40210333166667
ego_329,35.64851473,128.40210212
ego_330,35.64851473,128.40210212
ego_331,35.648516085,128.402100905
ego_332,35.648517436666666,128.40209969
ego_333,35.648517436666666,128.40209969
ego_334,35.64851878333333,128.40209847666668
ego_335,35.64851878333333,128.40209847666668
ego_336,35.64851878333333,128.40209847666668
ego_337,35.648521478333336,128.40209605166666
ego_338,35.648521478333336,128.40209605166666
ego_339,35.648521478333336,128.40209605166666
ego_340,35.648524175,128.40209363
ego_341,35.64852551,128.402092445
ego_342,35.64852551,128.402092445
ego_343,35.648526855,128.40209123833333
ego_344,35.64852819833333,128.40209003
ego_345,35.64852819833333,128.40209003
ego_346,35.648529535,128.402088815
ego_347,35.64853086833333,128.40208760166666
ego_348,35.64853086833333,128.40208760166666
ego_349,35.6485322,128.40208639166667
ego_350,35.64853352666667,128.40208518
ego_351,35.64853352666667,128.40208518
ego_352,35.64853485166667,128.40208396833333
ego_353,35.64853617166666,128.40208275333333
ego_354,35.64853617166666,128.40208275333333
ego_355,35.64853748833333,128.40208153666666
ego_356,35.64853748833333,128.40208153666666
ego_357,35.64853880333333,128.40208032
ego_358,35.64854011333333,128.40207910333334
ego_359,35.648541421666664,128.40207788666666
ego_360,35.648541421666664,128.40207788666666
ego_361,35.64854272666667,128.40207666833334
ego_362,35.64854402833333,128.40207545
ego_363,35.64854402833333,128.40207545
ego_364,35.648545328333334,128.40207423
ego_365,35.648546626666665,128.40207301
ego_366,35.648546626666665,128.40207301
ego_367,35.64854792166667,128.40207178833333
ego_368,35.648549215,128.402070565
ego_369,35.648549215,128.402070565
ego_370,35.648549215,128.402070565
ego_371,35.648551811666664,128.40206806666666
ego_372,35.648551811666664,128.40206806666666
ego_373,35.648551811666664,128.40206806666666
ego_374,35.648551811666664,128.40206806666666
ego_375,35.648551811666664,128.40206806666666
ego_376,35.648551811666664,128.40206806666666
ego_377,35.648551811666664,128.40206806666666
ego_378,35.648551811666664,128.40206806666666
ego_379,35.648551811666664,128.40206806666666
ego_380,35.648551811666664,128.40206806666666
ego_381,35.648551811666664,128.40206806666666
ego_382,35.648551811666664,128.40206806666666
ego_383,35.648551811666664,128.40206806666666
ego_384,35.648562005,128.40205819166667
ego_385,35.64856326666666,128.402056955
ego_386,35.64856326666666,128.402056955
ego_387,35.648564525,128.40205573
ego_388,35.64856578,128.40205449333334
ego_389,35.64856702833333,128.402053255
ego_390,35.64856702833333,128.402053255
ego_391,35.648568275,128.40205201833334
ego_392,35.64856951833333,128.40205077833335
ego_393,35.64856951833333,128.40205077833335
ego_394,35.648570758333335,128.40204953666668
ego_395,35.648571995,128.40204829333334
ego_396,35.648571995,128.40204829333334
ego_397,35.64857322833333,128.40204705166667
ego_398,35.64857322833333,128.40204705166667
ego_399,35.648574458333336,128.40204580666668
ego_400,35.648575683333334,128.40204456
ego_401,35.648575683333334,128.40204456
ego_402,35.648576975,128.40204326833333
ego_403,35.64857819833333,128.40204202166666
ego_404,35.64857942,128.40204077333334
ego_405,35.64857942,128.40204077333334
ego_406,35.648580638333335,128.40203952666667
ego_407,35.648580638333335,128.40203952666667
ego_408,35.648581855,128.40203827833332
ego_409,35.64858306666667,128.40203703
ego_410,35.64858306666667,128.40203703
ego_411,35.64858306666667,128.40203703
ego_412,35.64858547833333,128.40203453333334
ego_413,35.64858668,128.402033285
ego_414,35.64858668,128.402033285
ego_415,35.64858787666667,128.40203203666667
ego_416,35.648589066666666,128.402030765
ego_417,35.648589066666666,128.402030765
ego_418,35.64859026166667,128.40202951
ego_419,35.648591456666665,128.402028255
ego_420,35.648591456666665,128.402028255
ego_421,35.648592648333334,128.402027
ego_422,35.64859383833333,128.402025745
ego_423,35.64859383833333,128.402025745
ego_424,35.648595023333336,128.40202449166668
ego_425,35.648596203333334,128.402023235
ego_426,35.648596203333334,128.402023235
ego_427,35.64859738,128.40202197833332
ego_428,35.648598553333336,128.40202072333332
ego_429,35.648598553333336,128.40202072333332
ego_430,35.648598553333336,128.40202072333332
ego_431,35.648598553333336,128.40202072333332
ego_432,35.64860084833333,128.40201822833333
ego_433,35.64860084833333,128.40201822833333
ego_434,35.64860084833333,128.40201822833333
ego_435,35.64860084833333,128.40201822833333
ego_436,35.648604318333334,128.40201447
ego_437,35.648604318333334,128.40201447
ego_438,35.648604318333334,128.40201447
ego_439,35.64860662,128.402011975
ego_440,35.648607766666665,128.40201073
ego_441,35.648607766666665,128.40201073
ego_442,35.648607766666665,128.40201073
ego_443,35.648607766666665,128.40201073
ego_444,35.648607766666665,128.40201073
ego_445,35.648607766666665,128.40201073
ego_446,35.648607766666665,128.40201073
ego_447,35.648607766666665,128.40201073
ego_448,35.648607766666665,128.40201073
ego_449,35.64861458166666,128.40200330166667
ego_450,35.64861458166666,128.40200330166667
ego_451,35.64861458166666,128.40200330166667
ego_452,35.64861683833333,128.40200083666667
ego_453,35.64861683833333,128.40200083666667
ego_454,35.648617965,128.40199961
ego_455,35.648619088333334,128.401998385
ego_456,35.648619088333334,128.401998385
ego_457,35.64862021166667,128.401997165
ego_458,35.64862021166667,128.401997165
ego_459,35.64862021166667,128.401997165
ego_460,35.64862021166667,128.401997165
ego_461,35.648623558333334,128.40199353333333
ego_462,35.648623558333334,128.40199353333333
ego_463,35.648623558333334,128.40199353333333
ego_464,35.648623558333334,128.40199353333333
ego_465,35.648623558333334,128.40199353333333
ego_466,35.648623558333334,128.40199353333333
ego_467,35.648628001666665,128.401988735
ego_468,35.648628001666665,128.401988735
ego_469,35.648629111666665,128.40198754
ego_470,35.648629111666665,128.40198754
ego_471,35.648629111666665,128.40198754
ego_472,35.648629111666665,128.40198754
ego_473,35.64863242166667,128.401983975
ego_474,35.64863242166667,128.401983975
ego_475,35.64863242166667,128.401983975
ego_476,35.64863242166667,128.401983975
ego_477,35.648634613333336,128.401981545
ego_478,35.648634613333336,128.401981545
ego_479,35.648634613333336,128.401981545
ego_480,35.648634613333336,128.401981545
ego_481,35.64863788833333,128.40197801666667
ego_482,35.64863788833333,128.40197801666667
ego_483,35.64863788833333,128.40197801666667
ego_484,35.64863788833333,128.40197801666667
ego_485,35.64863788833333,128.40197801666667
ego_486,35.64863788833333,128.40197801666667
ego_487,35.64863788833333,128.40197801666667
ego_488,35.64863788833333,128.40197801666667
ego_489,35.64863788833333,128.40197801666667
ego_490,35.64863788833333,128.40197801666667
ego_491,35.648645435,128.40196983166666
ego_492,35.648645435,128.40196983166666
ego_493,35.64864650166667,128.40196867833333
ego_494,35.64864756666667,128.40196753
ego_495,35.64864756666667,128.40196753
ego_496,35.64864863166667,128.401966385
ego_497,35.64864969166667,128.40196524666666
ego_498,35.64864969166667,128.40196524666666
ego_499,35.64865074666667,128.40196410833335
ego_500,35.64865074666667,128.40196410833335
ego_501,35.64865179833333,128.401962975
ego_502,35.648652845,128.401961845
ego_503,35.64865389,128.40196071833333
ego_504,35.64865389,128.40196071833333
ego_505,35.64865493333333,128.40195959333334
ego_506,35.64865493333333,128.40195959333334
ego_507,35.648655936666664,128.40195843333333
ego_508,35.64865698333333,128.40195730333335
ego_509,35.64865698333333,128.40195730333335
ego_510,35.64865803,128.40195617333333
ego_511,35.64865907833333,128.40195504166667
ego_512,35.64866012833333,128.40195391
ego_513,35.64866012833333,128.40195391
ego_514,35.648661175,128.40195278
ego_515,35.64866222166667,128.40195165
ego_516,35.64866222166667,128.40195165
ego_517,35.64866326666667,128.40195052333334
ego_518,35.648664311666664,128.40194939833333
ego_519,35.648664311666664,128.40194939833333
ego_520,35.648665351666665,128.401948275
ego_521,35.648665351666665,128.401948275
ego_522,35.648666311666666,128.40194716666667
ego_523,35.648667345,128.401946055
ego_524,35.648668375,128.401944945
ego_525,35.648668375,128.401944945
ego_526,35.648669401666666,128.40194383666667
ego_527,35.648669401666666,128.40194383666667
ego_528,35.648669401666666,128.40194383666667
ego_529,35.648671453333336,128.40194163166666
ego_530,35.648672473333335,128.40194053333335
ego_531,35.648672473333335,128.40194053333335
ego_532,35.64867349,128.40193944
ego_533,35.6486745,128.40193835
ego_534,35.6486745,128.40193835
ego_535,35.64867550666666,128.401937265
ego_536,35.64867550666666,128.401937265
ego_537,35.648676515,128.40193611833334
ego_538,35.648676515,128.40193611833334
ego_539,35.64867851333333,128.40193396333333
ego_540,35.64867851333333,128.40193396333333
ego_541,35.648679503333334,128.40193289166666
ego_542,35.648679503333334,128.40193289166666
ego_543,35.64868049166667,128.40193182333334
ego_544,35.64868147666667,128.40193076
ego_545,35.64868245833333,128.4019297
ego_546,35.64868245833333,128.4019297
ego_547,35.648683436666666,128.401928645
ego_548,35.648684413333335,128.40192759166666
ego_549,35.648684413333335,128.40192759166666
ego_550,35.64868538666666,128.40192654166665
ego_551,35.64868538666666,128.40192654166665
ego_552,35.64868634333333,128.40192548166667
ego_553,35.64868731166667,128.40192444166667
ego_554,35.64868731166667,128.40192444166667
ego_555,35.648688275,128.40192340833335
ego_556,35.648689233333336,128.40192238
ego_557,35.64869018666667,128.40192135333334
ego_558,35.64869018666667,128.40192135333334
ego_559,35.648691138333334,128.40192033
ego_560,35.648692088333334,128.40191930833333
ego_561,35.648692088333334,128.40191930833333
ego_562,35.648693038333334,128.40191828666667
ego_563,35.64869399166667,128.40191725833333
ego_564,35.64869399166667,128.40191725833333
ego_565,35.64869399166667,128.40191725833333
ego_566,35.64869399166667,128.40191725833333
ego_567,35.64869591833333,128.40191516833335
ego_568,35.64869689,128.40191411833334
ego_569,35.64869689,128.40191411833334
ego_570,35.64869787,128.40191306333332
ego_571,35.64869885666667,128.40191200333334
ego_572,35.64869885666667,128.40191200333334
ego_573,35.64869984833334,128.401910935
ego_574,35.648700846666664,128.40190986166667
ego_575,35.64870185,128.40190877833334
ego_576,35.64870185,128.40190877833334
ego_577,35.64870286,128.40190769166668
ego_578,35.64870286,128.40190769166668
ego_579,35.648703876666666,128.40190659666666
ego_580,35.648703876666666,128.40190659666666
ego_581,35.648705813333336,128.40190449833332
ego_582,35.648705813333336,128.40190449833332
ego_583,35.648706849999996,128.40190338
ego_584,35.648707898333335,128.40190225166666
ego_585,35.648707898333335,128.40190225166666
ego_586,35.648707898333335,128.40190225166666
ego_587,35.648707898333335,128.40190225166666
ego_588,35.648707898333335,128.40190225166666
ego_589,35.648707898333335,128.40190225166666
ego_590,35.648707898333335,128.40190225166666
ego_591,35.648707898333335,128.40190225166666
ego_592,35.648707898333335,128.40190225166666
ego_593,35.648707898333335,128.40190225166666
ego_594,35.648707898333335,128.40190225166666
ego_595,35.648715573333334,128.401893985
ego_596,35.648715573333334,128.401893985
ego_597,35.64871674,128.40189271833333
ego_598,35.648717901666664,128.40189146833333
ego_599,35.648717901666664,128.40189146833333
ego_600,35.64871908,128.4018902
ego_601,35.648720275,128.40188891333332
ego_602,35.648721485,128.40188761
ego_603,35.648721485,128.40188761
ego_604,35.648722713333335,128.40188628666667
ego_605,35.64872396,128.40188494666666
ego_606,35.64872396,128.40188494666666
ego_607,35.648725221666666,128.40188358833333
ego_608,35.648726501666665,128.40188221166667
ego_609,35.648726501666665,128.40188221166667
ego_610,35.6487278,128.40188081666668
ego_611,35.6487278,128.40188081666668
ego_612,35.648729106666664,128.40187936666666
ego_613,35.648730433333334,128.40187793833334
ego_614,35.648731778333335,128.40187649
ego_615,35.648731778333335,128.40187649
ego_616,35.64873314333333,128.40187502166665
ego_617,35.64873314333333,128.40187502166665
ego_618,35.648734526666665,128.40187353333334
ego_619,35.64873593,128.401872025
ego_620,35.64873735166667,128.40187049333332
ego_621,35.64873735166667,128.40187049333332
ego_622,35.64873735166667,128.40187049333332
ego_623,35.64873735166667,128.40187049333332
ego_624,35.64873735166667,128.40187049333332
ego_625,35.64873735166667,128.40187049333332
ego_626,35.64873735166667,128.40187049333332
ego_627,35.64873735166667,128.40187049333332
ego_628,35.64873735166667,128.40187049333332
ego_629,35.648746341666666,128.40186080666666
ego_630,35.648746341666666,128.40186080666666
ego_631,35.648747900000004,128.40185913166667
ego_632,35.648747900000004,128.40185913166667
ego_633,35.648749475,128.40185743666666
ego_634,35.64875106833333,128.40185572
ego_635,35.64875106833333,128.40185572
ego_636,35.64875106833333,128.40185572
ego_637,35.64875106833333,128.40185572
ego_638,35.64875596833333,128.40185043666668
ego_639,35.64875596833333,128.40185043666668
ego_640,35.64875596833333,128.40185043666668
ego_641,35.64875596833333,128.40185043666668
ego_642,35.64875596833333,128.40185043666668
ego_643,35.64875596833333,128.40185043666668
ego_644,35.64875596833333,128.40185043666668
ego_645,35.64875596833333,128.40185043666668
ego_646,35.64876452833333,128.401841135
ego_647,35.64876452833333,128.401841135
ego_648,35.64876452833333,128.401841135
ego_649,35.64876452833333,128.401841135
ego_650,35.64876452833333,128.401841135
ego_651,35.64876452833333,128.401841135
ego_652,35.64877176833333,128.40183332166666
ego_653,35.64877176833333,128.40183332166666
ego_654,35.648773641666665,128.4018313
ego_655,35.64877554,128.40182925166667
ego_656,35.64877554,128.40182925166667
ego_657,35.64877748833333,128.40182711666668
ego_658,35.64877942166667,128.40182503
ego_659,35.64877942166667,128.40182503
ego_660,35.648781373333335,128.40182292
ego_661,35.648783343333335,128.40182079166667
ego_662,35.648783343333335,128.40182079166667
ego_663,35.64878533,128.401818645
ego_664,35.648787338333335,128.40181648
ego_665,35.648789365,128.40181428666668
ego_666,35.648789365,128.40181428666668
ego_667,35.64879141666667,128.40181207
ego_668,35.64879141666667,128.40181207
ego_669,35.648793493333336,128.401809825
ego_670,35.648795595,128.401807555
ego_671,35.648795595,128.401807555
ego_672,35.648797673333334,128.40180527166666
ego_673,35.648799805,128.40180297166665
ego_674,35.64880195833334,128.40180064666666
ego_675,35.64880195833334,128.40180064666666
ego_676,35.648804133333336,128.40179829833335
ego_677,35.648804133333336,128.40179829833335
ego_678,35.64880633166667,128.40179592333334
ego_679,35.64880855166667,128.40179351666666
ego_680,35.64880855166667,128.40179351666666
ego_681,35.648810795,128.40179108833334
ego_682,35.648813061666665,128.40178863666668
ego_683,35.64881535,128.40178616166668
ego_684,35.64881535,128.40178616166668
ego_685,35.64881766166667,128.40178366333333
ego_686,35.64881766166667,128.40178366333333
ego_687,35.64881987166667,128.40178121666668
ego_688,35.64881987166667,128.40178121666668
ego_689,35.64881987166667,128.40178121666668
ego_690,35.648824561666665,128.40177613166668
ego_691,35.648826936666666,128.40177355666665
ego_692,35.648826936666666,128.40177355666665
ego_693,35.648829328333335,128.40177096
ego_694,35.64883174,128.401768345
ego_695,35.64883174,128.401768345
ego_696,35.64883417,128.40176570666668
ego_697,35.648836616666664,128.401763045
ego_698,35.648836616666664,128.401763045
ego_699,35.648839083333336,128.40176036166667
ego_700,35.648839083333336,128.40176036166667
ego_701,35.648839083333336,128.40176036166667
ego_702,35.648844141666665,128.40175483833335
ego_703,35.648846666666664,128.40175209666666
